,season,week,winner,w_rank,w_pts,home_away,loser,l_rank,l_pts
5053,2008,7,Ohio State,12,16,,Purdue,1000,3
5054,2008,7,Oklahoma State,17,28,@,Missouri,3,23
5055,2008,7,Penn State,6,48,@,Wisconsin,1000,7
5056,2008,7,Southern California,8,28,,Arizona State,1000,0
5057,2008,7,Texas,5,45,,Oklahoma,1,35
5058,2008,7,Texas Tech,7,37,,Nebraska,1000,31
5059,2008,7,Utah,14,40,@,Wyoming,1000,7
5060,2008,8,Texas Christian,1000,32,,Brigham Young,9,7
5061,2008,8,Boise State,15,27,,Hawaii,1000,7
5062,2008,8,Alabama,2,24,,Mississippi,1000,20
5063,2008,8,Arizona,1000,42,,California,25,27
5064,2008,8,Boston College,1000,28,,Virginia Tech,17,23
5065,2008,8,Georgia,10,24,,Vanderbilt,22,14
5066,2008,8,Louisiana State,13,24,@,South Carolina,1000,17
5067,2008,8,Maryland,1000,26,,Wake Forest,21,0
5068,2008,8,Ohio State,12,45,@,Michigan State,20,7
5069,2008,8,Oklahoma,4,45,,Kansas,16,31
5070,2008,8,Oklahoma State,8,34,,Baylor,1000,6
5071,2008,8,Penn State,3,46,,Michigan,1000,17
5072,2008,8,Pittsburgh,23,42,@,Navy,1000,21
5073,2008,8,South Florida,19,45,,Syracuse,1000,13
5074,2008,8,Southern California,6,69,@,Washington State,1000,0
5075,2008,8,Texas,1,56,,Missouri,11,31
5076,2008,8,Texas Tech,7,43,@,Texas A&M,1000,25
5077,2008,8,Utah,14,49,,Colorado State,1000,16
5078,2008,8,Virginia,1000,16,,North Carolina,18,13
5079,2008,9,Boise State,13,33,@,San Jose State,1000,16
5080,2008,9,Alabama,2,29,@,Tennessee,1000,9
5081,2008,9,Ball State,20,38,,Eastern Michigan,1000,16
5082,2008,9,Brigham Young,18,42,,Nevada-Las Vegas,1000,35
5083,2008,9,Florida,5,63,,Kentucky,1000,5
5084,2008,9,Florida State,24,30,,Virginia Tech,1000,20
5085,2008,9,Georgia,9,52,@,Louisiana State,11,38
5086,2008,9,Louisville,1000,24,,South Florida,14,20
5087,2008,9,Minnesota,25,17,@,Purdue,1000,6
5088,2008,9,Missouri,16,58,,Colorado,1000,0
5089,2008,9,North Carolina,1000,45,,Boston College,23,24
5090,2008,9,Oklahoma,4,58,@,Kansas State,1000,35
5091,2008,9,Penn State,3,13,@,Ohio State,10,6
5092,2008,9,Rutgers,1000,54,@,Pittsburgh,17,34
5093,2008,9,Southern California,6,17,@,Arizona,1000,10
5094,2008,9,Texas,1,28,,Oklahoma State,7,24
5095,2008,9,Texas Christian,15,54,,Wyoming,1000,7
5096,2008,9,Texas Tech,8,63,@,Kansas,19,21
5097,2008,9,Virginia,1000,24,@,Georgia Tech,21,17
5098,2008,9,Tulsa,22,49,,Central Florida,1000,19
5099,2008,10,Cincinnati,1000,24,,South Florida,24,10
5100,2008,10,Alabama,2,35,,Arkansas State,1000,0
5101,2008,10,Arkansas,1000,30,,Tulsa,19,23
5102,2008,10,Boise State,11,49,@,New Mexico State,1000,0
5103,2008,10,Brigham Young,17,45,@,Colorado State,1000,42
5104,2008,10,California,1000,26,,Oregon,23,16
5105,2008,10,Florida,5,49,,Georgia,8,10
5106,2008,10,Georgia Tech,1000,31,,Florida State,16,28
5107,2008,10,Louisiana State,15,35,,Tulane,1000,10
5108,2008,10,Michigan State,22,25,,Wisconsin,1000,24
5109,2008,10,Missouri,14,31,@,Baylor,1000,28
5110,2008,10,Northwestern,1000,24,@,Minnesota,20,17
5111,2008,10,Oklahoma,4,62,,Nebraska,1000,28
5112,2008,10,Oklahoma State,9,59,,Iowa State,1000,17
5113,2008,10,Southern California,7,56,,Washington,1000,0
5114,2008,10,Texas Christian,12,44,@,Nevada-Las Vegas,1000,14
5115,2008,10,Texas Tech,6,39,,Texas,1,33
5116,2008,10,Utah,10,13,@,New Mexico,1000,10
5117,2008,11,Ball State,16,45,,Northern Illinois,1000,14
5118,2008,11,Utah,10,13,,Texas Christian,11,10
5119,2008,11,Virginia Tech,1000,23,,Maryland,23,13
5120,2008,11,Alabama,1,27,@,Louisiana State,15,21
5121,2008,11,Boise State,9,49,,Utah State,1000,14
5122,2008,11,Brigham Young,17,41,,San Diego State,1000,12
5123,2008,11,Cincinnati,1000,26,@,West Virginia,20,23
5124,2008,11,Florida,4,42,@,Vanderbilt,1000,14
5125,2008,11,Florida State,24,41,,Clemson,1000,27
5126,2008,11,Georgia,14,42,@,Kentucky,1000,38
5127,2008,11,Iowa,1000,24,,Penn State,3,23
5128,2008,11,Michigan State,18,21,,Purdue,1000,7
5129,2008,11,Missouri,13,41,,Kansas State,1000,24
5130,2008,11,North Carolina,19,28,,Georgia Tech,22,7
5131,2008,11,Ohio State,12,45,@,Northwestern,1000,10
5132,2008,11,Oklahoma,6,66,@,Texas A&M,1000,28
5133,2008,11,Pittsburgh,25,41,,Louisville,1000,7
5134,2008,11,Southern California,7,17,,California,21,3
5135,2008,11,Texas,5,45,,Baylor,1000,21
5136,2008,11,Texas Tech,2,56,,Oklahoma State,8,20
5137,2008,12,Ball State,14,31,@,Miami (OH),1000,16
5138,2008,12,Cincinnati,22,28,@,Louisville,1000,20
5139,2008,12,Alabama,1,32,,Mississippi State,1000,7
5140,2008,12,Boise State,9,45,@,Idaho,1000,10
5141,2008,12,Boston College,1000,27,@,Florida State,20,17
5142,2008,12,Brigham Young,16,38,@,Air Force,1000,24
5143,2008,12,Florida,3,56,,South Carolina,24,6
5144,2008,12,Georgia,13,17,@,Auburn,1000,13
5145,2008,12,Houston,1000,70,,Tulsa,25,30
5146,2008,12,Louisiana State,19,40,,Troy,1000,31
5147,2008,12,Maryland,1000,17,,North Carolina,17,15
5148,2008,12,Missouri,12,52,@,Iowa State,1000,20
5149,2008,12,Ohio State,10,30,@,Illinois,1000,20
5150,2008,12,Oklahoma State,11,30,@,Colorado,1000,17
5151,2008,12,Oregon State,23,34,,California,1000,21
5152,2008,12,Penn State,7,34,,Indiana,1000,7
5153,2008,12,Southern California,6,45,@,Stanford,1000,23
5154,2008,12,Texas,4,35,@,Kansas,1000,7
5155,2008,12,Utah,8,63,@,San Diego State,1000,14
5156,2008,13,Ball State,14,31,@,Central Michigan,1000,24
5157,2008,13,Georgia Tech,1000,41,,Miami (FL),23,23
5158,2008,13,Boise State,9,41,@,Nevada,1000,34
5159,2008,13,Cincinnati,19,28,,Pittsburgh,20,21
5160,2008,13,Florida,3,70,,Citadel,1000,19
5161,2008,13,Florida State,1000,37,@,Maryland,22,3
5162,2008,13,Mississippi,1000,31,@,Louisiana State,18,13
5163,2008,13,North Carolina State,1000,41,@,North Carolina,25,10
5164,2008,13,Ohio State,10,42,,Michigan,1000,7
5165,2008,13,Oklahoma,5,65,,Texas Tech,2,21
5166,2008,13,Oregon State,21,19,@,Arizona,1000,17
5167,2008,13,Penn State,7,49,,Michigan State,17,18
5168,2008,13,Texas Christian,15,44,,Air Force,1000,10
5169,2008,13,Utah,8,48,,Brigham Young,16,24
5170,2008,14,Ball State,15,45,,Western Michigan,1000,22
5171,2008,14,Texas,4,49,,Texas A&M,1000,9
5172,2008,14,Boise State,9,61,,Fresno State,1000,10
5173,2008,14,Mississippi,25,45,,Mississippi State,1000,0
5174,2008,14,Alabama,1,36,,Auburn,1000,0
5175,2008,14,Boston College,20,28,,Maryland,1000,21
5176,2008,14,Cincinnati,16,30,,Syracuse,1000,10
5177,2008,14,Florida,2,45,@,Florida State,23,15
5178,2008,14,Georgia Tech,18,45,@,Georgia,13,42
5179,2008,14,Kansas,1000,40,,Missouri,12,37
5180,2008,14,Oklahoma,3,61,@,Oklahoma State,11,41
5181,2008,14,Oregon,19,65,@,Oregon State,17,38
5182,2008,14,Southern California,5,38,,Notre Dame,1000,3
5183,2008,14,Texas Tech,7,35,,Baylor,1000,28
5184,2008,15,Buffalo,1000,42,,Ball State,12,24
5185,2008,15,Cincinnati,13,29,@,Hawaii,1000,24
5186,2008,15,Florida,2,31,,Alabama,1,20
5187,2008,15,Oklahoma,4,62,,Missouri,19,21
5188,2008,15,Pittsburgh,23,34,@,Connecticut,1000,10
5189,2008,15,Southern California,5,28,@,UCLA,1000,7
5190,2008,15,Virginia Tech,1000,30,,Boston College,18,12
5191,2008,16,Arizona,1000,31,,Brigham Young,17,21
5192,2008,17,Texas Christian,11,17,,Boise State,9,16
5193,2008,18,Missouri,25,30,,Northwestern,22,23
5194,2008,19,Oregon,15,42,,Oklahoma State,13,31
5195,2008,19,Louisiana State,1000,38,@,Georgia Tech,14,3
5196,2008,19,Oregon State,24,3,,Pittsburgh,18,0
5197,2008,19,Georgia,16,24,,Michigan State,19,12
5198,2008,19,Southern California,5,38,,Penn State,6,24
5199,2008,19,Virginia Tech,21,20,,Cincinnati,12,7
5200,2008,19,Mississippi,20,47,,Texas Tech,8,34
5201,2008,19,Utah,7,31,,Alabama,4,17
5202,2008,19,Texas,3,24,,Ohio State,10,21
5203,2008,20,Tulsa,1000,45,,Ball State,23,13
5204,2008,20,Florida,1,24,,Oklahoma,2,14
5205,2009,1,Boise State,14,19,,Oregon,16,8
5206,2009,1,Utah,19,35,,Utah State,1000,17
5207,2009,1,Alabama,5,34,,Virginia Tech,7,24
5208,2009,1,Brigham Young,20,14,,Oklahoma,3,13
5209,2009,1,California,12,52,,Maryland,1000,13
5210,2009,1,Florida,1,62,,Charleston Southern,1000,3
5211,2009,1,Georgia Tech,15,37,,Jacksonville State,1000,17
5212,2009,1,Iowa,22,17,,Northern Iowa,1000,16
5213,2009,1,Kansas,25,49,,Northern Colorado,1000,3
5214,2009,1,Louisiana State,11,31,@,Washington,1000,23
5215,2009,1,Nebraska,24,49,,Florida Atlantic,1000,3
5216,2009,1,North Carolina,21,40,,Citadel,1000,6
5217,2009,1,Notre Dame,23,35,,Nevada,1000,0
5218,2009,1,Ohio State,6,31,,Navy,1000,27
5219,2009,1,Oklahoma State,9,24,,Georgia,13,10
5220,2009,1,Penn State,9,31,,Akron,1000,7
5221,2009,1,Southern California,4,56,,San Jose State,1000,3
5222,2009,1,Texas,2,59,,Louisiana-Monroe,1000,20
5223,2009,1,Mississippi,8,45,@,Memphis,1000,14
5224,2009,1,Miami (FL),1000,38,@,Florida State,18,34
5225,2009,2,Georgia Tech,15,30,,Clemson,1000,27
5226,2009,2,Alabama,4,40,,Florida International,1000,14
5227,2009,2,Boise State,12,48,,Miami (OH),1000,0
5228,2009,2,Brigham Young,9,54,@,Tulane,1000,3
5229,2009,2,California,10,59,,Eastern Washington,1000,7
5230,2009,2,Cincinnati,23,70,,Southeast Missouri State,1000,3
5231,2009,2,Florida,1,56,,Troy,1000,6
5232,2009,2,Georgia,21,41,,South Carolina,1000,37
5233,2009,2,Houston,1000,45,@,Oklahoma State,5,35
5234,2009,2,Kansas,24,34,@,Texas-El Paso,1000,7
5235,2009,2,Louisiana State,11,23,,Vanderbilt,1000,9
5236,2009,2,Michigan,1000,38,,Notre Dame,18,34
5237,2009,2,Missouri,25,27,,Bowling Green State,1000,20
5238,2009,2,Nebraska,22,38,,Arkansas State,1000,9
5239,2009,2,North Carolina,19,12,@,Connecticut,1000,10
5240,2009,2,Oklahoma,13,64,,Idaho State,1000,0
5241,2009,2,Penn State,7,28,,Syracuse,1000,7
5242,2009,2,Southern California,3,18,@,Ohio State,8,15
5243,2009,2,Texas,2,41,@,Wyoming,1000,10
5244,2009,2,Texas Christian,16,30,@,Virginia,1000,14
5245,2009,2,Utah,17,24,@,San Jose State,1000,14
5246,2009,2,Virginia Tech,14,52,,Marshall,1000,10
5247,2009,3,Miami (FL),20,33,,Georgia Tech,14,17
5248,2009,3,Boise State,10,51,@,Fresno State,1000,34
5249,2009,3,Alabama,4,53,,North Texas,1000,7
5250,2009,3,California,8,35,@,Minnesota,1000,21
5251,2009,3,Cincinnati,17,28,@,Oregon State,1000,18
5252,2009,3,Florida,1,23,,Tennessee,1000,13
5253,2009,3,Florida State,1000,54,@,Brigham Young,7,28
5254,2009,3,Georgia,23,52,@,Arkansas,1000,41
5255,2009,3,Kansas,22,44,,Duke,1000,16
5256,2009,3,Louisiana State,9,31,,Louisiana,1000,3
5257,2009,3,Michigan,25,45,,Eastern Michigan,1000,17
5258,2009,3,Mississippi,5,52,,Southeastern Louisiana,1000,6
5259,2009,3,North Carolina,24,31,,East Carolina,1000,17
5260,2009,3,Ohio State,11,38,,Toledo,1000,0
5261,2009,3,Oklahoma,12,45,,Tulsa,1000,0
5262,2009,3,Oklahoma State,16,41,,Rice,1000,24
5263,2009,3,Oregon,1000,31,,Utah,18,24
5264,2009,3,Penn State,5,31,,Temple,1000,6
5265,2009,3,Texas,2,34,,Texas Tech,1000,24
5266,2009,3,Texas Christian,15,56,,Texas State,1000,21
5267,2009,3,Virginia Tech,13,16,,Nebraska,19,15
5268,2009,3,Washington,1000,16,,Southern California,3,13
5269,2009,4,South Carolina,1000,16,,Mississippi,4,10
5270,2009,4,Alabama,3,35,,Arkansas,1000,7
5271,2009,4,Boise State,8,49,@,Bowling Green State,1000,14
5272,2009,4,Brigham Young,19,42,,Colorado State,1000,23
5273,2009,4,Cincinnati,14,28,,Fresno State,1000,20
5274,2009,4,Florida,1,41,@,Kentucky,1000,7
5275,2009,4,Georgia,21,20,,Arizona State,1000,17
5276,2009,4,Georgia Tech,1000,24,,North Carolina,22,7
5277,2009,4,Houston,17,29,,Texas Tech,1000,28
5278,2009,4,Iowa,1000,21,@,Penn State,5,10
5279,2009,4,Kansas,20,35,,Southern Mississippi,1000,28
5280,2009,4,Louisiana State,7,30,@,Mississippi State,1000,26
5281,2009,4,Michigan,23,36,,Indiana,1000,33
5282,2009,4,Nebraska,25,55,,Louisiana,1000,0
5283,2009,4,Ohio State,13,30,,Illinois,1000,0
5284,2009,4,Oklahoma State,16,56,,Grambling State,1000,6
5285,2009,4,Oregon,1000,42,,California,6,3
5286,2009,4,South Florida,1000,17,@,Florida State,18,7
5287,2009,4,Southern California,12,27,,Washington State,1000,6
5288,2009,4,Stanford,1000,34,,Washington,24,14
5289,2009,4,Texas,2,64,,Texas-El Paso,1000,7
5290,2009,4,Texas Christian,15,14,@,Clemson,1000,10
5291,2009,4,Virginia Tech,11,31,,Miami (FL),9,7
5292,2009,5,Brigham Young,20,35,,Utah State,1000,17
5293,2009,5,Alabama,3,38,@,Kentucky,1000,20
5294,2009,5,Boise State,5,34,,California-Davis,1000,16
5295,2009,5,Cincinnati,10,37,@,Miami (OH),1000,13
5296,2009,5,Georgia Tech,25,42,@,Mississippi State,1000,31
5297,2009,5,Iowa,13,24,,Arkansas State,1000,21
5298,2009,5,Louisiana State,4,20,@,Georgia,18,13
5299,2009,5,Miami (FL),17,21,,Oklahoma,8,20
5300,2009,5,Michigan State,1000,26,,Michigan,22,20
5301,2009,5,Mississippi,21,23,@,Vanderbilt,1000,7
5302,2009,5,Ohio State,9,33,@,Indiana,1000,14
5303,2009,5,Oregon,16,52,,Washington State,1000,6
5304,2009,5,Penn State,15,35,@,Illinois,1000,17
5305,2009,5,Southern California,7,30,@,California,24,3
5306,2009,5,Texas Christian,11,39,,Southern Methodist,1000,14
5307,2009,5,Texas-El Paso,1000,58,,Houston,12,41
5308,2009,5,Virginia Tech,6,34,@,Duke,1000,26
5309,2009,6,Nebraska,21,27,@,Missouri,24,12
5310,2009,6,Alabama,3,22,@,Mississippi,20,3
5311,2009,6,Arkansas,1000,44,,Auburn,17,23
5312,2009,6,Brigham Young,18,59,@,Nevada-Las Vegas,1000,21
5313,2009,6,Florida,1,13,@,Louisiana State,4,3
5314,2009,6,Georgia Tech,22,49,@,Florida State,1000,44
5315,2009,6,Iowa,12,30,,Michigan,1000,28
5316,2009,6,Kansas,16,41,,Iowa State,1000,36
5317,2009,6,Miami (FL),11,48,,Florida A&M,1000,16
5318,2009,6,Ohio State,9,31,,Wisconsin,1000,13
5319,2009,6,Oklahoma,19,33,,Baylor,1000,7
5320,2009,6,Oklahoma State,15,36,@,Texas A&M,1000,31
5321,2009,6,Oregon,13,24,@,UCLA,1000,10
5322,2009,6,Penn State,14,52,,Eastern Illinois,1000,3
5323,2009,6,South Carolina,25,28,,Kentucky,1000,26
5324,2009,6,Texas,2,38,,Colorado,1000,14
5325,2009,6,Texas Christian,10,20,@,Air Force,1000,17
5326,2009,6,Virginia Tech,5,48,,Boston College,1000,14
5327,2009,7,Boise State,5,28,@,Tulsa,1000,21
5328,2009,7,Cincinnati,8,34,@,South Florida,21,17
5329,2009,7,Alabama,2,20,,South Carolina,22,6
5330,2009,7,Brigham Young,18,38,@,San Diego State,1000,28
5331,2009,7,Colorado,1000,34,,Kansas,17,30
5332,2009,7,Florida,1,23,,Arkansas,1000,20
5333,2009,7,Georgia Tech,19,28,,Virginia Tech,4,23
5334,2009,7,Houston,23,44,@,Tulane,1000,16
5335,2009,7,Iowa,11,20,@,Wisconsin,1000,10
5336,2009,7,Miami (FL),9,27,@,Central Florida,1000,7
5337,2009,7,Oklahoma State,16,33,,Missouri,1000,17
5338,2009,7,Penn State,14,20,,Minnesota,1000,0
5339,2009,7,Purdue,1000,26,,Ohio State,7,18
5340,2009,7,Southern California,6,34,@,Notre Dame,25,27
5341,2009,7,Texas,3,16,,Oklahoma,20,13
5342,2009,7,Texas Christian,12,44,,Colorado State,1000,6
5343,2009,7,Texas Tech,1000,31,@,Nebraska,15,10
5344,2009,7,Utah,24,35,@,Nevada-Las Vegas,1000,15
5345,2009,8,Alabama,1,12,,Tennessee,1000,10
5346,2009,8,Boise State,6,54,@,Hawaii,1000,9
5347,2009,8,Cincinnati,5,41,,Louisville,1000,10
5348,2009,8,Clemson,1000,40,@,Miami (FL),8,37
5349,2009,8,Florida,2,29,@,Mississippi State,1000,19
5350,2009,8,Georgia Tech,11,34,@,Virginia,1000,9
5351,2009,8,Houston,17,38,,Southern Methodist,1000,15
5352,2009,8,Iowa,7,15,@,Michigan State,1000,13
5353,2009,8,Louisiana State,9,31,,Auburn,1000,10
5354,2009,8,Ohio State,18,38,,Minnesota,1000,7
5355,2009,8,Oklahoma,25,35,@,Kansas,24,13
5356,2009,8,Oklahoma State,14,34,@,Baylor,1000,7
5357,2009,8,Oregon,12,43,@,Washington,1000,19
5358,2009,8,Penn State,13,35,@,Michigan,1000,10
5359,2009,8,Pittsburgh,20,41,,South Florida,1000,14
5360,2009,8,South Carolina,23,14,,Vanderbilt,1000,10
5361,2009,8,Southern California,4,42,,Oregon State,1000,36
5362,2009,8,Texas,3,41,@,Missouri,1000,7
5363,2009,8,Texas A&M,1000,52,@,Texas Tech,21,30
5364,2009,8,Texas Christian,10,38,@,Brigham Young,16,7
5365,2009,8,Utah,19,23,,Air Force,1000,16
5366,2009,8,West Virginia,22,28,,Connecticut,1000,24
5367,2009,9,North Carolina,1000,20,@,Virginia Tech,14,17
5368,2009,9,South Florida,1000,30,,West Virginia,20,19
5369,2009,9,Auburn,1000,33,,Mississippi,24,20
5370,2009,9,Boise State,6,45,,San Jose State,1000,7
5371,2009,9,Cincinnati,5,28,@,Syracuse,1000,7
5372,2009,9,Florida,1,41,,Georgia,1000,17
5373,2009,9,Georgia Tech,11,56,@,Vanderbilt,1000,31
5374,2009,9,Houston,15,50,,Southern Mississippi,1000,43
5375,2009,9,Iowa,7,42,,Indiana,1000,24
5376,2009,9,Louisiana State,9,42,,Tulane,1000,0
5377,2009,9,Miami (FL),18,28,@,Wake Forest,1000,27
5378,2009,9,Notre Dame,25,40,,Washington State,1000,14
5379,2009,9,Ohio State,17,45,,New Mexico State,1000,0
5380,2009,9,Oklahoma,22,42,,Kansas State,1000,30
5381,2009,9,Oregon,10,47,,Southern California,4,20
5382,2009,9,Penn State,12,34,@,Northwestern,1000,13
5383,2009,9,Tennessee,1000,31,,South Carolina,21,13
5384,2009,9,Texas,3,41,@,Oklahoma State,13,14
5385,2009,9,Texas Christian,8,41,,Nevada-Las Vegas,1000,0
5386,2009,9,Utah,19,22,,Wyoming,1000,10
5387,2009,10,Virginia Tech,22,16,@,East Carolina,1000,3
5388,2009,10,Boise State,5,45,@,Louisiana Tech,1000,35
5389,2009,10,Alabama,3,24,,Louisiana State,9,15
5390,2009,10,Arizona,21,48,,Washington State,1000,7
5391,2009,10,Brigham Young,25,52,@,Wyoming,1000,0
5392,2009,10,Cincinnati,4,47,,Connecticut,1000,45
5393,2009,10,Florida,1,27,,Vanderbilt,1000,3
5394,2009,10,Georgia Tech,10,30,,Wake Forest,1000,27
5395,2009,10,Houston,13,46,@,Tulsa,1000,45
5396,2009,10,Miami (FL),16,52,,Virginia,1000,17
5397,2009,10,Navy,1000,23,@,Notre Dame,19,21
5398,2009,10,Nebraska,1000,10,,Oklahoma,20,3
5399,2009,10,Northwestern,1000,17,@,Iowa,8,10
5400,2009,10,Ohio State,15,24,@,Penn State,11,7
5401,2009,10,Oklahoma State,18,34,@,Iowa State,1000,8
5402,2009,10,Oregon State,1000,31,@,California,23,14
5403,2009,10,Pittsburgh,14,37,,Syracuse,1000,10
5404,2009,10,Southern California,12,14,@,Arizona State,1000,9
5405,2009,10,Stanford,1000,51,,Oregon,7,42
5406,2009,10,Texas,2,35,,Central Florida,1000,3
5407,2009,10,Texas Christian,6,55,@,San Diego State,1000,12
5408,2009,10,Utah,17,45,,New Mexico,1000,14
5409,2009,10,Wisconsin,24,31,@,Indiana,1000,28
5410,2009,11,Rutgers,1000,31,,South Florida,23,0
5411,2009,11,Cincinnati,5,24,,West Virginia,1000,21
5412,2009,11,Alabama,3,31,@,Mississippi State,1000,3
5413,2009,11,Boise State,6,63,,Idaho,1000,25
5414,2009,11,Brigham Young,22,24,@,New Mexico,1000,19
5415,2009,11,California,1000,24,,Arizona,18,16
5416,2009,11,Central Florida,1000,37,,Houston,13,32
5417,2009,11,Clemson,24,43,@,North Carolina State,1000,23
5418,2009,11,Florida,1,24,@,South Carolina,1000,14
5419,2009,11,Georgia Tech,7,49,@,Duke,1000,10
5420,2009,11,Louisiana State,9,24,,Louisiana Tech,1000,16
5421,2009,11,North Carolina,1000,33,,Miami (FL),12,24
5422,2009,11,Ohio State,10,27,,Iowa,15,24
5423,2009,11,Oklahoma State,17,24,,Texas Tech,1000,17
5424,2009,11,Oregon,14,44,,Arizona State,1000,21
5425,2009,11,Penn State,19,31,,Indiana,1000,20
5426,2009,11,Pittsburgh,8,27,,Notre Dame,1000,22
5427,2009,11,Stanford,25,55,@,Southern California,11,21
5428,2009,11,Texas,2,47,@,Baylor,1000,14
5429,2009,11,Texas Christian,4,55,,Utah,16,28
5430,2009,11,Virginia Tech,20,36,@,Maryland,1000,9
5431,2009,11,Wisconsin,21,45,,Michigan,1000,24
5432,2009,12,Oklahoma State,12,31,,Colorado,1000,28
5433,2009,12,Boise State,6,52,@,Utah State,1000,21
5434,2009,12,Alabama,2,45,,Chattanooga,1000,0
5435,2009,12,Brigham Young,19,38,,Air Force,1000,21
5436,2009,12,California,1000,34,@,Stanford,14,28
5437,2009,12,Clemson,18,34,,Virginia,1000,21
5438,2009,12,Florida,1,62,,Florida International,1000,3
5439,2009,12,Houston,24,55,,Memphis,1000,14
5440,2009,12,Iowa,15,12,,Minnesota,1000,0
5441,2009,12,Miami (FL),21,34,,Duke,1000,16
5442,2009,12,Mississippi,1000,25,,Louisiana State,10,23
5443,2009,12,Northwestern,1000,33,,Wisconsin,17,31
5444,2009,12,Ohio State,9,21,@,Michigan,1000,10
5445,2009,12,Oregon,11,44,@,Arizona,1000,41
5446,2009,12,Oregon State,20,42,@,Washington State,1000,10
5447,2009,12,Penn State,13,42,@,Michigan State,1000,14
5448,2009,12,Syracuse,1000,31,,Rutgers,25,13
5449,2009,12,Texas,3,51,,Kansas,1000,20
5450,2009,12,Texas Christian,4,45,@,Wyoming,1000,10
5451,2009,12,Utah,23,38,,San Diego State,1000,7
5452,2009,12,Virginia Tech,16,38,,North Carolina State,1000,10
5453,2009,13,Texas,3,49,@,Texas A&M,1000,39
5454,2009,13,Alabama,2,26,@,Auburn,1000,21
5455,2009,13,Boise State,6,44,,Nevada,1000,33
5456,2009,13,Cincinnati,5,49,,Illinois,1000,36
5457,2009,13,West Virginia,1000,19,,Pittsburgh,8,16
5458,2009,13,Brigham Young,18,26,,Utah,22,23
5459,2009,13,Florida,1,37,,Florida State,1000,10
5460,2009,13,Georgia,1000,30,@,Georgia Tech,7,24
5461,2009,13,Houston,25,73,,Rice,1000,14
5462,2009,13,Louisiana State,17,33,,Arkansas,1000,30
5463,2009,13,Miami (FL),19,31,@,South Florida,1000,10
5464,2009,13,Mississippi State,1000,41,,Mississippi,20,27
5465,2009,13,North Carolina State,1000,28,,North Carolina,23,27
5466,2009,13,Oklahoma,1000,27,,Oklahoma State,11,0
5467,2009,13,South Carolina,1000,34,,Clemson,15,17
5468,2009,13,Southern California,24,28,,UCLA,1000,7
5469,2009,13,Texas Christian,4,51,,New Mexico,1000,10
5470,2009,13,Virginia Tech,14,42,@,Virginia,1000,13
5471,2009,14,Oregon,7,37,,Oregon State,13,33
5472,2009,14,Alabama,2,32,,Florida,1,13
5473,2009,14,Arizona,1000,21,@,Southern California,20,17
5474,2009,14,Boise State,6,42,,New Mexico State,1000,7
5475,2009,14,Cincinnati,5,45,@,Pittsburgh,14,44
5476,2009,14,East Carolina,1000,38,,Houston,18,32
5477,2009,14,Georgia Tech,12,39,,Clemson,25,34
5478,2009,14,Texas,3,13,,Nebraska,21,12
5479,2009,14,Washington,1000,42,,California,19,10
5480,2009,14,West Virginia,24,24,@,Rutgers,1000,21
5481,2009,17,Brigham Young,15,44,,Oregon State,16,20
5482,2009,17,Utah,23,37,,California,1000,27
5483,2009,17,Pittsburgh,17,19,,North Carolina,1000,17
5484,2009,18,Wisconsin,24,20,,Miami (FL),14,14
5485,2009,18,Nebraska,20,33,,Arizona,22,0
5486,2009,18,Oklahoma,1000,31,,Stanford,19,27
5487,2009,18,Virginia Tech,12,37,,Tennessee,1000,14
5488,2009,18,Florida,5,51,,Cincinnati,4,24
5489,2009,18,Florida State,1000,33,,West Virginia,18,21
5490,2009,18,Ohio State,8,26,,Oregon,7,17
5491,2009,18,Penn State,11,19,,Louisiana State,13,17
5492,2009,18,Mississippi,1000,21,,Oklahoma State,21,7
5493,2009,19,Boise State,6,17,,Texas Christian,3,10
5494,2009,20,Iowa,10,24,,Georgia Tech,9,14
5495,2009,20,Central Michigan,25,44,,Troy,1000,41
5496,2009,20,Alabama,1,37,,Texas,2,21
5497,2010,1,Miami (FL),13,45,,Florida A&M,1000,0
5498,2010,1,Ohio State,2,45,,Marshall,1000,7
5499,2010,1,Southern California,14,49,@,Hawaii,1000,36
5500,2010,1,Utah,1000,27,,Pittsburgh,15,24
