,season,week,winner,w_rank,w_pts,home_away,loser,l_rank,l_pts
9449,2003,3,Texas A&M,,28,,Utah,,26
9450,2003,3,Texas Christian,25,17,,Navy,,3
9451,2003,3,Texas Tech,,42,,New Mexico,,28
9452,2003,3,Toledo,,49,,Liberty,,3
9453,2003,3,Tulane,,27,,Northwestern State,,24
9454,2003,3,Vanderbilt,,51,,Chattanooga,,6
9455,2003,3,Villanova,,23,@,Temple,,20
9456,2003,3,Virginia Tech,9,43,,James Madison,,0
9457,2003,3,Wake Forest,,38,,North Carolina State,14,24
9458,2003,3,Washington,22,38,,Indiana,,13
9459,2003,3,West Virginia,,48,@,East Carolina,,7
9460,2003,3,Western Michigan,,56,,William & Mary,,24
9461,2003,3,Wisconsin,18,48,,Akron,,31
9462,2003,4,Utah,,31,,California,,24
9463,2003,4,Toledo,,24,@,Marshall,,17
9464,2003,4,Air Force,,34,,North Texas,,21
9465,2003,4,Akron,,24,,Eastern Michigan,,17
9466,2003,4,Alabama,,27,,Kentucky,,17
9467,2003,4,Arizona State,16,26,,Utah State,,16
9468,2003,4,Arkansas,,38,@,Texas,6,28
9469,2003,4,Arkansas State,,21,,Southeast Missouri State,,3
9470,2003,4,Auburn,,45,@,Vanderbilt,,7
9471,2003,4,Baylor,,10,,Southern Methodist,,7
9472,2003,4,Boise State,,24,@,Idaho,,10
9473,2003,4,Boston College,,24,@,Connecticut,,14
9474,2003,4,Bowling Green State,,62,,Liberty,,3
9475,2003,4,Brigham Young,,10,@,New Mexico,,7
9476,2003,4,Central Florida,,33,,Florida Atlantic,,29
9477,2003,4,Central Michigan,,42,,Eastern Kentucky,,41
9478,2003,4,Cincinnati,,15,@,West Virginia,,13
9479,2003,4,Clemson,,37,,Middle Tennessee State,,14
9480,2003,4,Colgate,,38,@,Buffalo,,15
9481,2003,4,Colorado State,,31,,Weber State,,7
9482,2003,4,Duke,,27,,Rice,,24
9483,2003,4,Florida,19,63,,Florida A&M,,3
9484,2003,4,Florida State,10,14,,Georgia Tech,,13
9485,2003,4,Georgia,8,31,,South Carolina,25,7
9486,2003,4,Houston,,21,@,Louisiana,,14
9487,2003,4,Indiana,,33,,Indiana State,,3
9488,2003,4,Iowa,23,40,@,Iowa State,,21
9489,2003,4,Kansas,,42,@,Wyoming,,35
9490,2003,4,Kansas State,7,38,,Massachusetts,,7
9491,2003,4,Kent State,,16,,Youngstown State,,13
9492,2003,4,Louisiana State,12,35,,Western Illinois,,7
9493,2003,4,Louisiana Tech,,20,@,Michigan State,,19
9494,2003,4,Louisville,,30,@,Syracuse,,20
9495,2003,4,Maryland,,61,,Citadel,,0
9496,2003,4,Miami (FL),2,38,,East Carolina,,3
9497,2003,4,Miami (OH),,44,@,Northwestern,,14
9498,2003,4,Michigan,5,38,,Notre Dame,15,0
9499,2003,4,Minnesota,,42,@,Ohio,,20
9500,2003,4,Mississippi,,59,,Louisiana-Monroe,,14
9501,2003,4,Missouri,,37,,Eastern Illinois,,0
9502,2003,4,Nebraska,18,18,,Penn State,,10
9503,2003,4,Nevada-Las Vegas,,23,@,Wisconsin,14,5
9504,2003,4,Ohio State,3,44,,North Carolina State,24,38
9505,2003,4,Oklahoma,1,52,,Fresno State,,28
9506,2003,4,Oklahoma State,,42,,Missouri State,,3
9507,2003,4,Oregon,,48,@,Arizona,,10
9508,2003,4,Oregon State,,28,,New Mexico State,,16
9509,2003,4,Pittsburgh,11,42,,Ball State,,21
9510,2003,4,Purdue,,16,@,Wake Forest,20,10
9511,2003,4,Rutgers,,36,@,Army,,21
9512,2003,4,San Diego State,,34,@,Texas-El Paso,,0
9513,2003,4,Southern California,4,61,,Hawaii,,32
9514,2003,4,Southern Mississippi,,23,,Memphis,,6
9515,2003,4,Troy,,20,@,Alabama-Birmingham,,9
9516,2003,4,Tulane,,31,,Mississippi State,,28
9517,2003,4,Tulsa,,41,,Texas State,,15
9518,2003,4,UCLA,,6,,Illinois,,3
9519,2003,4,Virginia,,59,@,Western Michigan,,16
9520,2003,4,Washington State,,47,@,Colorado,17,26
9521,2003,5,Nevada,,42,@,San Jose State,,30
9522,2003,5,Virginia Tech,8,35,,Texas A&M,,19
9523,2003,5,Nevada-Las Vegas,,33,,Hawaii,,22
9524,2003,5,Air Force,,35,,Wyoming,,29
9525,2003,5,Akron,,65,,Howard,,7
9526,2003,5,Arkansas,14,31,,North Texas,,7
9527,2003,5,Ball State,,27,,Central Michigan,,14
9528,2003,5,Baylor,,27,,Sam Houston State,,6
9529,2003,5,California,,31,@,Illinois,,24
9530,2003,5,Cincinnati,,30,,Temple,,24
9531,2003,5,Clemson,,39,@,Georgia Tech,,3
9532,2003,5,Connecticut,,38,@,Buffalo,,7
9533,2003,5,Florida State,10,47,,Colorado,,7
9534,2003,5,Fresno State,,16,,Louisiana Tech,,6
9535,2003,5,Houston,,42,,Mississippi State,,35
9536,2003,5,Iowa,18,21,,Arizona State,16,2
9537,2003,5,Kansas,,41,,Jacksonville State,,6
9538,2003,5,Kentucky,,34,@,Indiana,,17
9539,2003,5,Louisiana State,11,17,,Georgia,7,10
9540,2003,5,Louisville,,42,,Texas-El Paso,,14
9541,2003,5,Marshall,,27,@,Kansas State,6,20
9542,2003,5,Maryland,,34,,West Virginia,,7
9543,2003,5,Miami (FL),2,33,@,Boston College,,14
9544,2003,5,Miami (OH),,41,@,Colorado State,,21
9545,2003,5,Michigan State,,22,@,Notre Dame,,16
9546,2003,5,Minnesota,,48,,Louisiana,,14
9547,2003,5,Missouri,23,41,,Middle Tennessee State,,40
9548,2003,5,Navy,,39,,Eastern Michigan,,7
9549,2003,5,North Carolina State,,49,,Texas Tech,,21
9550,2003,5,Northern Illinois,,19,@,Alabama,21,16
9551,2003,5,Northwestern,,28,@,Duke,,10
9552,2003,5,Northwestern State,,14,@,Louisiana-Monroe,,10
9553,2003,5,Ohio State,5,24,,Bowling Green State,,17
9554,2003,5,Oklahoma,1,59,,UCLA,,24
9555,2003,5,Oklahoma State,,52,@,Southern Methodist,,6
9556,2003,5,Oregon,22,31,,Michigan,3,27
9557,2003,5,Oregon State,,26,,Boise State,,24
9558,2003,5,Penn State,,32,,Kent State,,10
9559,2003,5,Purdue,25,59,,Arizona,,7
9560,2003,5,San Diego State,,37,,Samford,,17
9561,2003,5,South Carolina,,42,,Alabama-Birmingham,,10
9562,2003,5,Stanford,,18,@,Brigham Young,,14
9563,2003,5,Syracuse,,38,,Central Florida,,14
9564,2003,5,Tennessee,12,24,@,Florida,17,10
9565,2003,5,Texas,13,48,@,Rice,,7
9566,2003,5,Texas Christian,20,30,,Vanderbilt,,14
9567,2003,5,Toledo,,35,,Pittsburgh,9,31
9568,2003,5,Troy,,28,,Southeastern Louisiana,,0
9569,2003,5,Tulane,,50,@,Army,,33
9570,2003,5,Tulsa,,54,,Arkansas State,,7
9571,2003,5,Wake Forest,,34,,East Carolina,,16
9572,2003,5,Washington,19,45,,Idaho,,14
9573,2003,5,Washington State,24,23,,New Mexico,,13
9574,2003,5,Wisconsin,,38,,North Carolina,,27
9575,2003,6,Nebraska,15,38,@,Southern Mississippi,,14
9576,2003,6,Air Force,,24,@,Brigham Young,,10
9577,2003,6,Akron,,38,@,Buffalo,,21
9578,2003,6,Arkansas,9,34,@,Alabama,,31
9579,2003,6,Auburn,,48,,Western Kentucky,,3
9580,2003,6,Boise State,,33,,Wyoming,,17
9581,2003,6,Boston College,,53,,Ball State,,29
9582,2003,6,California,,34,,Southern California,3,31
9583,2003,6,Florida,25,24,@,Kentucky,,21
9584,2003,6,Florida State,6,56,@,Duke,,7
9585,2003,6,Fresno State,,42,,Portland State,,16
9586,2003,6,Georgia Tech,,24,@,Vanderbilt,,17
9587,2003,6,Hawaii,,41,,Rice,,21
9588,2003,6,Kansas,,35,,Missouri,23,14
9589,2003,6,Kent State,,36,,Central Florida,,16
9590,2003,6,Louisiana State,7,41,@,Mississippi State,,6
9591,2003,6,Louisville,,21,,Temple,,12
9592,2003,6,Maryland,,37,@,Eastern Michigan,,13
9593,2003,6,Memphis,,38,,Arkansas State,,16
9594,2003,6,Miami (OH),,42,,Cincinnati,,37
9595,2003,6,Michigan,11,31,,Indiana,,17
9596,2003,6,Michigan State,,20,,Iowa,13,10
9597,2003,6,Minnesota,24,20,@,Penn State,,14
9598,2003,6,Montana,,41,,Idaho,,28
9599,2003,6,Nevada,,12,,Southern Methodist,,9
9600,2003,6,New Mexico,,24,,New Mexico State,,17
9601,2003,6,North Carolina State,,47,,North Carolina,,34
9602,2003,6,North Texas,,44,,Louisiana,,23
9603,2003,6,Northern Illinois,20,24,,Iowa State,,16
9604,2003,6,Ohio State,4,20,,Northwestern,,0
9605,2003,6,Oregon State,,45,,Arizona State,,17
9606,2003,6,Pittsburgh,17,37,@,Texas A&M,,26
9607,2003,6,Purdue,22,23,,Notre Dame,,10
9608,2003,6,Rutgers,,48,,Navy,,27
9609,2003,6,South Florida,,28,@,Army,,0
9610,2003,6,Syracuse,,34,,Toledo,,7
9611,2003,6,Tennessee,8,23,,South Carolina,,20
9612,2003,6,Texas,14,63,,Tulane,,18
9613,2003,6,Texas Christian,19,13,@,Arizona,,10
9614,2003,6,Texas Tech,,49,@,Mississippi,,45
9615,2003,6,Texas-El Paso,,59,,Sam Houston State,,14
9616,2003,6,Troy,,33,,Marshall,,24
9617,2003,6,UCLA,,20,,San Diego State,,10
9618,2003,6,Utah,,28,@,Colorado State,,21
9619,2003,6,Utah State,,28,,Louisiana-Monroe,,10
9620,2003,6,Virginia,,27,,Wake Forest,,24
9621,2003,6,Virginia Tech,5,47,,Connecticut,,13
9622,2003,6,Washington,18,28,,Stanford,,17
9623,2003,6,Washington State,21,55,@,Oregon,10,16
9624,2003,6,Western Michigan,,39,@,Ohio,,32
9625,2003,6,Wisconsin,,38,@,Illinois,,20
9626,2003,7,Houston,,27,@,East Carolina,,13
9627,2003,7,Miami (FL),2,22,,West Virginia,,20
9628,2003,7,Utah,,17,,Oregon,19,13
9629,2003,7,Alabama-Birmingham,,24,@,Memphis,,10
9630,2003,7,Arkansas State,,44,,Louisiana-Monroe,,41
9631,2003,7,Auburn,,28,,Tennessee,7,21
9632,2003,7,Ball State,,34,@,Kent State,,17
9633,2003,7,Baylor,,42,,Colorado,,30
9634,2003,7,Boise State,,43,@,Louisiana Tech,,37
9635,2003,7,Bowling Green State,,23,,Central Michigan,,3
9636,2003,7,Brigham Young,,44,@,San Diego State,,36
9637,2003,7,Central Florida,,19,,Buffalo,,10
9638,2003,7,Colorado State,,34,,Fresno State,,10
9639,2003,7,Connecticut,,35,,Lehigh,,17
9640,2003,7,Georgia,11,37,,Alabama,,23
9641,2003,7,Georgia Tech,,29,,North Carolina State,,21
9642,2003,7,Idaho,,35,@,New Mexico State,,31
9643,2003,7,Iowa,23,30,,Michigan,9,27
9644,2003,7,Maryland,,21,,Clemson,,7
9645,2003,7,Miami (OH),,45,,Akron,,20
9646,2003,7,Michigan State,25,31,,Indiana,,3
9647,2003,7,Minnesota,21,42,@,Northwestern,,17
9648,2003,7,Mississippi,,20,@,Florida,24,17
9649,2003,7,Mississippi State,,30,,Vanderbilt,,21
9650,2003,7,Navy,,28,,Air Force,,25
9651,2003,7,Nebraska,12,30,,Troy,,0
9652,2003,7,Nevada-Las Vegas,,16,@,Nevada,,12
9653,2003,7,New Mexico,,34,,Utah State,,7
9654,2003,7,Northern Illinois,17,30,,Ohio,,23
9655,2003,7,Oklahoma,1,53,@,Iowa State,,7
9656,2003,7,Oklahoma State,,56,,Louisiana,,3
9657,2003,7,Oregon State,,35,@,California,,21
9658,2003,7,Purdue,22,43,,Illinois,,10
9659,2003,7,Rice,,28,,San Jose State,,24
9660,2003,7,South Florida,,31,,Louisville,,28
9661,2003,7,Southern California,10,37,@,Arizona State,,17
9662,2003,7,Southern Mississippi,,22,@,Cincinnati,,20
9663,2003,7,Temple,,44,@,Middle Tennessee State,,36
9664,2003,7,Texas,13,24,,Kansas State,16,20
9665,2003,7,Texas Christian,20,27,,Army,,0
9666,2003,7,Texas Tech,,59,,Texas A&M,,28
9667,2003,7,Texas-El Paso,,21,@,Southern Methodist,,19
9668,2003,7,Tulsa,,27,,Hawaii,,16
9669,2003,7,UCLA,,46,,Washington,18,16
9670,2003,7,Virginia,,38,@,North Carolina,,13
9671,2003,7,Virginia Tech,4,48,@,Rutgers,,22
9672,2003,7,Washington State,14,30,,Arizona,,7
9673,2003,7,Western Michigan,,31,@,Eastern Michigan,,3
9674,2003,7,Wisconsin,,30,@,Penn State,,23
9675,2003,8,Colorado State,,58,@,Brigham Young,,13
9676,2003,8,South Carolina,,27,,Kentucky,,21
9677,2003,8,Michigan,20,38,@,Minnesota,17,35
9678,2003,8,Texas Christian,18,13,@,South Florida,,10
9679,2003,8,Air Force,,24,,Nevada-Las Vegas,,7
9680,2003,8,Akron,,45,,Cal Poly,,14
9681,2003,8,Alabama,,17,,Southern Mississippi,,3
9682,2003,8,Alabama-Birmingham,,31,,Cincinnati,,14
9683,2003,8,Arizona State,,59,,Oregon,,14
9684,2003,8,Auburn,,10,@,Arkansas,7,3
9685,2003,8,Boise State,,27,,Tulsa,,20
9686,2003,8,Boston College,,38,@,Temple,,13
9687,2003,8,Bowling Green State,,32,@,Western Michigan,,21
9688,2003,8,Clemson,,30,,Virginia,25,27
9689,2003,8,Colorado,,50,,Kansas,,47
9690,2003,8,Florida,,19,@,Louisiana State,6,7
9691,2003,8,Georgia,8,41,@,Tennessee,13,14
9692,2003,8,Georgia Tech,,24,@,Wake Forest,,7
9693,2003,8,Hawaii,,55,,Fresno State,,28
9694,2003,8,Houston,,45,@,Tulane,,42
9695,2003,8,Louisiana Tech,,38,@,Texas-El Paso,,35
9696,2003,8,Louisiana-Monroe,,45,@,Louisiana,,42
9697,2003,8,Louisville,,34,,Army,,10
9698,2003,8,Marshall,,49,,Kent State,,33
9699,2003,8,Maryland,,33,,Duke,,20
9700,2003,8,Miami (FL),2,22,@,Florida State,5,14
9701,2003,8,Miami (OH),,59,,Buffalo,,3
9702,2003,8,Michigan State,21,49,@,Illinois,,14
9703,2003,8,Middle Tennessee State,,35,,New Mexico State,,18
9704,2003,8,Mississippi,,55,,Arkansas State,,0
9705,2003,8,Mississippi State,,35,,Memphis,,27
9706,2003,8,Missouri,,41,,Nebraska,10,24
9707,2003,8,Navy,,37,@,Vanderbilt,,27
9708,2003,8,Nevada,,28,@,Washington,,17
9709,2003,8,North Carolina,,28,@,East Carolina,,17
9710,2003,8,North Carolina State,,31,,Connecticut,,24
9711,2003,8,North Texas,,24,@,Idaho,,14
9712,2003,8,Northern Illinois,16,40,@,Central Michigan,,24
9713,2003,8,Northwestern,,37,@,Indiana,,31
9714,2003,8,Notre Dame,,20,@,Pittsburgh,15,14
9715,2003,8,Ohio,,28,,Central Florida,,0
9716,2003,8,Oklahoma,1,65,,Texas,11,13
9717,2003,8,Oklahoma State,,38,,Kansas State,22,34
9718,2003,8,Purdue,18,28,,Penn State,,14
9719,2003,8,San Jose State,,31,,Southern Methodist,,14
9720,2003,8,Southern California,9,44,,Stanford,,21
9721,2003,8,Texas A&M,,73,,Baylor,,10
9722,2003,8,Texas Tech,,52,,Iowa State,,21
9723,2003,8,Toledo,,49,,Eastern Michigan,,14
9724,2003,8,UCLA,,24,@,Arizona,,21
9725,2003,8,Utah,,27,,San Diego State,,6
9726,2003,8,Virginia Tech,4,51,,Syracuse,,7
9727,2003,8,West Virginia,,34,,Rutgers,,19
9728,2003,8,Wisconsin,23,17,,Ohio State,3,10
9729,2003,8,Wyoming,,48,@,Utah State,,21
9730,2003,9,Colorado State,,30,,Air Force,,20
9731,2003,9,Louisiana,,26,,New Mexico State,,24
9732,2003,9,North Carolina State,,17,,Clemson,,15
9733,2003,9,Louisville,,47,,Tulane,,28
9734,2003,9,Akron,,38,,Central Florida,,24
9735,2003,9,Arizona State,,33,@,North Carolina,,31
9736,2003,9,Auburn,19,45,,Mississippi State,,13
9737,2003,9,Boise State,,45,@,Southern Methodist,,3
9738,2003,9,Bowling Green State,,33,@,Eastern Michigan,,20
9739,2003,9,Connecticut,,34,@,Kent State,,31
9740,2003,9,East Carolina,,38,@,Army,,32
9741,2003,9,Florida,,33,@,Arkansas,11,28
9742,2003,9,Florida State,7,19,@,Virginia,,14
9743,2003,9,Georgia,4,27,@,Vanderbilt,,8
9744,2003,9,Hawaii,,44,@,Louisiana Tech,,41
9745,2003,9,Kansas,,28,,Baylor,,21
9746,2003,9,Kansas State,,49,,Colorado,,20
9747,2003,9,Kentucky,,35,,Ohio,,14
9748,2003,9,Louisiana State,10,33,@,South Carolina,,7
9749,2003,9,Marshall,,26,@,Buffalo,,16
9750,2003,9,Memphis,,45,@,Houston,,14
9751,2003,9,Miami (FL),2,52,,Temple,,14
9752,2003,9,Miami (OH),,49,@,Ball State,,3
9753,2003,9,Michigan,17,56,,Illinois,,14
9754,2003,9,Michigan State,15,44,@,Minnesota,25,38
9755,2003,9,Middle Tennessee State,,28,@,Idaho,,21
9756,2003,9,Mississippi,,43,,Alabama,,28
9757,2003,9,Navy,,38,@,Rice,,6
9758,2003,9,Nebraska,18,48,,Texas A&M,,12
9759,2003,9,Nevada,,28,@,Tulsa,,21
9760,2003,9,New Mexico,,30,@,San Diego State,,7
9761,2003,9,North Texas,,37,,Utah State,,27
9762,2003,9,Northern Illinois,12,37,,Western Michigan,,10
9763,2003,9,Ohio State,8,19,,Iowa,9,10
9764,2003,9,Oklahoma,1,34,,Missouri,24,13
9765,2003,9,Oklahoma State,23,51,,Texas Tech,,49
9766,2003,9,Pittsburgh,,42,@,Rutgers,,32
9767,2003,9,Purdue,13,26,@,Wisconsin,14,23
9768,2003,9,South Florida,,55,,Charleston Southern,,7
9769,2003,9,Southern California,5,45,@,Notre Dame,,14
9770,2003,9,Syracuse,,39,,Boston College,,14
9771,2003,9,Texas,20,40,@,Iowa State,,19
9772,2003,9,Texas Christian,16,27,,Alabama-Birmingham,,24
9773,2003,9,Toledo,,31,@,Central Michigan,,13
9774,2003,9,Troy,,21,,Florida International,,10
9775,2003,9,UCLA,,23,,California,,20
9776,2003,9,Utah,,28,@,Nevada-Las Vegas,,10
9777,2003,9,Wake Forest,,42,@,Duke,,13
9778,2003,9,Washington,,38,@,Oregon State,22,17
9779,2003,9,Washington State,6,24,@,Stanford,,14
9780,2003,9,Wyoming,,13,,Brigham Young,,10
9781,2003,10,West Virginia,,28,,Virginia Tech,3,7
9782,2003,10,Georgia Tech,,7,,Maryland,,3
9783,2003,10,Ball State,,38,,Toledo,,14
9784,2003,10,Boise State,,77,,San Jose State,,14
9785,2003,10,Boston College,,27,,Notre Dame,,25
9786,2003,10,Bowling Green State,23,34,,Northern Illinois,12,18
9787,2003,10,Brigham Young,,27,@,Nevada-Las Vegas,,20
9788,2003,10,Buffalo,,26,,Ohio,,17
9789,2003,10,California,,42,,Arizona,,14
9790,2003,10,Central Florida,,31,,Central Michigan,,13
9791,2003,10,Cincinnati,,33,,Army,,29
9792,2003,10,Clemson,,36,,North Carolina,,28
9793,2003,10,Connecticut,,38,,Akron,,37
9794,2003,10,Delaware,,21,@,Navy,,17
9795,2003,10,Florida State,6,48,,Wake Forest,,24
9796,2003,10,Fresno State,,31,,Rice,,28
9797,2003,10,Georgia,4,16,,Alabama-Birmingham,,13
9798,2003,10,Hawaii,,31,,Texas-El Paso,,15
9799,2003,10,Iowa,16,26,,Penn State,,14
9800,2003,10,Kansas State,,42,,Kansas,,6
9801,2003,10,Kentucky,,42,,Mississippi State,,17
9802,2003,10,Louisiana,,31,,Idaho,,20
9803,2003,10,Louisiana State,9,31,,Auburn,17,7
9804,2003,10,Louisiana Tech,,42,@,Nevada,,34
9805,2003,10,Louisville,,36,@,East Carolina,,20
9806,2003,10,Marshall,,41,@,Western Michigan,,21
9807,2003,10,Memphis,,41,@,Tulane,,9
9808,2003,10,Miami (OH),,38,@,Kent State,,30
9809,2003,10,Michigan,13,31,,Purdue,10,3
9810,2003,10,Minnesota,,36,@,Illinois,,10
9811,2003,10,Mississippi,,19,,Arkansas,21,7
9812,2003,10,Missouri,,62,,Texas Tech,,31
9813,2003,10,Nebraska,14,28,,Iowa State,,0
9814,2003,10,New Mexico,,47,@,Utah,24,35
9815,2003,10,New Mexico State,,21,@,Louisiana-Monroe,,14
9816,2003,10,North Carolina State,,28,@,Duke,,21
9817,2003,10,North Texas,,33,@,Middle Tennessee State,,28
9818,2003,10,Northwestern,,16,,Wisconsin,20,7
9819,2003,10,Ohio State,8,35,@,Indiana,,6
9820,2003,10,Oklahoma,1,34,@,Colorado,,20
9821,2003,10,Oklahoma State,18,38,@,Texas A&M,,10
9822,2003,10,Oregon,,35,,Stanford,,0
9823,2003,10,Pittsburgh,,34,,Syracuse,,14
9824,2003,10,Rutgers,,30,@,Temple,,14
9825,2003,10,San Diego State,,25,,Wyoming,,20
9826,2003,10,South Carolina,,35,,Vanderbilt,,24
9827,2003,10,Southern California,5,43,@,Washington,,23
9828,2003,10,Southern Mississippi,,27,,South Florida,,6
9829,2003,10,Tennessee,22,51,@,Alabama,,43
9830,2003,10,Texas,19,56,@,Baylor,,0
9831,2003,10,Texas Christian,15,62,@,Houston,,55
9832,2003,10,Tulsa,,35,,Southern Methodist,,16
9833,2003,10,UCLA,,20,,Arizona State,,13
9834,2003,10,Utah State,,49,,Arkansas State,,0
9835,2003,10,Virginia,,24,,Troy,,0
9836,2003,10,Washington State,6,36,,Oregon State,,30
9837,2003,11,Boise State,,50,@,Brigham Young,,12
9838,2003,11,North Texas,,21,,Troy,,0
9839,2003,11,South Florida,,24,,Cincinnati,,17
9840,2003,11,Alabama-Birmingham,,24,,Army,,9
9841,2003,11,Arkansas,,71,@,Kentucky,,63
9842,2003,11,Arkansas State,,28,@,New Mexico State,,24
9843,2003,11,Auburn,,73,,Louisiana-Monroe,,7
9844,2003,11,California,,51,@,Arizona State,,23
9845,2003,11,Central Michigan,,38,,Eastern Michigan,,10
9846,2003,11,Connecticut,,41,,Western Michigan,,27
9847,2003,11,Florida,23,16,,Georgia,4,13
9848,2003,11,Florida State,5,37,@,Notre Dame,,0
9849,2003,11,Fresno State,,20,@,Southern Methodist,,11
9850,2003,11,Hawaii,,13,@,San Jose State,,10
9851,2003,11,Iowa,13,41,,Illinois,,10
9852,2003,11,Kansas State,,38,,Baylor,,10
9853,2003,11,Louisiana State,7,49,,Louisiana Tech,,10
9854,2003,11,Marshall,,42,,Akron,,24
9855,2003,11,Maryland,,59,,North Carolina,,21
9856,2003,11,Memphis,,41,,East Carolina,,24
9857,2003,11,Michigan,11,27,@,Michigan State,9,20
9858,2003,11,Minnesota,24,55,,Indiana,,7
9859,2003,11,Mississippi,20,43,,South Carolina,,40
9860,2003,11,Navy,,35,,Tulane,,17
9861,2003,11,Nevada-Las Vegas,,37,@,New Mexico,,35
9862,2003,11,North Carolina State,,51,,Virginia,,37
9863,2003,11,Northern Illinois,21,48,,Ball State,,23
9864,2003,11,Ohio State,8,21,@,Penn State,,20
9865,2003,11,Oklahoma,1,52,,Oklahoma State,14,9
9866,2003,11,Oregon State,,52,,Arizona,,23
9867,2003,11,Pittsburgh,25,24,@,Boston College,,13
9868,2003,11,Purdue,18,34,,Northwestern,,14
9869,2003,11,Rice,,52,,Nevada,,42
9870,2003,11,Southern California,3,43,,Washington State,6,16
9871,2003,11,Southern Mississippi,,48,,Louisiana,,3
9872,2003,11,Stanford,,21,,UCLA,,14
9873,2003,11,Tennessee,19,23,,Duke,,6
9874,2003,11,Texas,16,31,,Nebraska,12,7
9875,2003,11,Texas A&M,,45,,Kansas,,33
9876,2003,11,Texas Tech,,26,,Colorado,,21
9877,2003,11,Toledo,,56,,Buffalo,,29
9878,2003,11,Tulsa,,56,@,Texas-El Paso,,28
9879,2003,11,Utah,,45,@,Air Force,,43
9880,2003,11,Utah State,,41,,Middle Tennessee State,,20
9881,2003,11,Virginia Tech,10,31,,Miami (FL),2,7
9882,2003,11,Wake Forest,,45,,Clemson,,17
9883,2003,11,Washington,,42,,Oregon,,10
9884,2003,11,West Virginia,,36,,Central Florida,,18
9885,2003,11,Wyoming,,35,,Colorado State,,28
9886,2003,12,Miami (OH),,33,,Bowling Green State,15,10
9887,2003,12,Texas Christian,13,31,,Louisville,,28
9888,2003,12,Arkansas,,28,,South Carolina,,6
9889,2003,12,New Mexico State,,26,,Utah State,,21
9890,2003,12,New Mexico,,37,,Colorado State,,34
9891,2003,12,Air Force,,31,,Army,,3
9892,2003,12,Akron,,40,@,Central Michigan,,28
9893,2003,12,Alabama,,38,@,Mississippi State,,0
9894,2003,12,Arizona,,27,,Washington,,22
9895,2003,12,Arkansas State,,24,,Idaho,,23
9896,2003,12,Cincinnati,,31,,Rhode Island,,24
9897,2003,12,Clemson,,26,,Florida State,3,10
9898,2003,12,Colorado,,21,,Missouri,22,16
9899,2003,12,Connecticut,,38,,Rutgers,,31
9900,2003,12,Duke,,41,,Georgia Tech,,17
9901,2003,12,Eastern Michigan,,19,,Central Florida,,13
9902,2003,12,Florida,17,35,,Vanderbilt,,17
9903,2003,12,Fresno State,,27,@,Nevada,,10
9904,2003,12,Indiana,,17,,Illinois,,14
9905,2003,12,Kansas State,,45,@,Iowa State,,0
9906,2003,12,Kent State,,37,@,Ohio,,33
9907,2003,12,Louisiana,,43,,Florida International,,10
9908,2003,12,Louisiana Tech,,41,,Southern Methodist,,6
9909,2003,12,Middle Tennessee State,,27,,Troy,,20
9910,2003,12,Minnesota,24,37,,Wisconsin,,34
9911,2003,12,Mississippi,20,24,@,Auburn,,20
9912,2003,12,Nebraska,19,24,@,Kansas,,3
9913,2003,12,North Carolina,,42,,Wake Forest,,34
9914,2003,12,North Texas,,28,@,Louisiana-Monroe,,26
9915,2003,12,Northern Illinois,23,40,@,Buffalo,,9
9916,2003,12,Northwestern,,17,,Penn State,,7
9917,2003,12,Notre Dame,,27,,Navy,,24
9918,2003,12,Ohio State,7,33,,Michigan State,14,23
9919,2003,12,Oklahoma,1,77,,Texas A&M,,0
9920,2003,12,Oregon,,21,,California,,17
9921,2003,12,Pittsburgh,25,31,,Virginia Tech,5,28
9922,2003,12,Purdue,16,27,,Iowa,10,14
9923,2003,12,San Diego State,,7,@,Nevada-Las Vegas,,0
9924,2003,12,San Jose State,,69,@,Texas-El Paso,,41
9925,2003,12,South Florida,,38,@,East Carolina,,37
9926,2003,12,Southern Mississippi,,31,@,Houston,,10
9927,2003,12,Stanford,,38,,Arizona State,,27
9928,2003,12,Syracuse,,41,,Temple,,17
9929,2003,12,Tennessee,18,10,@,Miami (FL),6,6
9930,2003,12,Texas,11,55,@,Oklahoma State,21,16
9931,2003,12,Texas Tech,,62,@,Baylor,,14
9932,2003,12,Tulane,,38,@,Alabama-Birmingham,,24
9933,2003,12,Tulsa,,31,@,Rice,,28
9934,2003,12,Washington State,12,31,,UCLA,,13
9935,2003,12,West Virginia,,35,@,Boston College,,28
9936,2003,12,Western Michigan,,28,,Ball State,,20
9937,2003,13,Miami (OH),23,45,,Marshall,,6
9938,2003,13,Maryland,,27,,Virginia,,17
9939,2003,13,Akron,,35,,Ohio,,28
9940,2003,13,Arkansas,,48,,New Mexico State,,20
9941,2003,13,Boise State,24,51,,Texas-El Paso,,21
9942,2003,13,Boston College,,35,@,Rutgers,,25
9943,2003,13,Bowling Green State,25,42,,Kent State,,33
